time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
07:25	864.0	299.0	2115.0	150.0	1572.0	0.0
07:30	938.0	368.0	2090.0	146.0	1458.0	3.0
07:35	998.0	359.0	2115.0	153.0	1375.0	1.0
07:40	1041.0	344.0	2185.0	147.0	1283.0	3.0
07:45	1196.0	329.0	2128.0	174.0	1173.0	0.0
07:50	1320.0	326.0	2054.0	175.0	1125.0	4.0
07:55	1408.0	335.0	2023.0	187.0	1047.0	3.0
08:00	1504.0	344.0	2062.0	156.0	934.0	3.0
08:05	1547.0	351.0	2154.0	176.0	772.0	5.0
08:10	1597.0	349.0	2259.0	174.0	621.0	2.0
08:15	1628.0	393.0	2248.0	173.0	558.0	2.0
08:20	1539.0	446.0	2300.0	151.0	564.0	1.0
08:25	1436.0	375.0	2363.0	183.0	643.0	0.0
08:30	1135.0	406.0	2432.0	200.0	827.0	0.0
08:35	701.0	414.0	2514.0	186.0	1185.0	2.0
08:40	437.0	251.0	2475.0	187.0	1650.0	6.0
08:45	265.0	200.0	2121.0	188.0	2226.0	0.0
08:50	165.0	126.0	1691.0	151.0	2867.0	3.0
08:55	128.0	72.0	1251.0	119.0	3430.0	0.0
09:00	93.0	43.0	928.0	96.0	3840.0	0.0
09:05	64.0	41.0	671.0	58.0	4166.0	0.0
09:10	46.0	25.0	475.0	47.0	4407.0	0.0
09:15	31.0	19.0	328.0	35.0	4587.0	0.0
09:20	27.0	15.0	245.0	23.0	4690.0	0.0
09:25	20.0	5.0	176.0	23.0	4776.0	0.0
09:30	10.0	4.0	110.0	12.0	4864.0	0.0
09:35	13.0	1.0	74.0	10.0	4902.0	0.0
09:40	6.0	4.0	49.0	10.0	4931.0	0.0
09:45	2.0	0.0	42.0	2.0	4954.0	0.0
09:50	2.0	1.0	28.0	3.0	4966.0	0.0
09:55	2.0	1.0	19.0	0.0	4978.0	0.0
10:00	4.0	0.0	13.0	0.0	4983.0	0.0
10:05	2.0	1.0	11.0	2.0	4984.0	0.0
10:10	2.0	0.0	6.0	0.0	4992.0	0.0
10:15	2.0	0.0	4.0	1.0	4993.0	0.0
10:20	2.0	0.0	3.0	0.0	4995.0	0.0
10:25	0.0	1.0	2.0	0.0	4997.0	0.0
10:30	0.0	0.0	1.0	1.0	4998.0	0.0
10:35	0.0	0.0	1.0	0.0	4999.0	0.0
10:40	2.0	0.0	1.0	0.0	4997.0	0.0
10:45	1.0	1.0	1.0	0.0	4997.0	0.0
10:50	0.0	1.0	1.0	0.0	4998.0	0.0
10:55	0.0	0.0	1.0	1.0	4998.0	0.0
11:00	0.0	0.0	0.0	0.0	5000.0	0.0
11:05	0.0	0.0	0.0	0.0	5000.0	0.0
11:10	0.0	0.0	0.0	0.0	5000.0	0.0
11:15	0.0	0.0	0.0	0.0	5000.0	0.0
11:20	0.0	0.0	0.0	0.0	5000.0	0.0
11:25	0.0	0.0	0.0	0.0	5000.0	0.0
11:30	0.0	0.0	0.0	0.0	5000.0	0.0
11:35	0.0	0.0	0.0	0.0	5000.0	0.0
11:40	0.0	0.0	0.0	0.0	5000.0	0.0
11:45	0.0	0.0	0.0	0.0	5000.0	0.0
11:50	0.0	0.0	0.0	0.0	5000.0	0.0
11:55	0.0	0.0	0.0	0.0	5000.0	0.0
12:00	0.0	0.0	0.0	0.0	5000.0	0.0
12:05	0.0	0.0	0.0	0.0	5000.0	0.0
12:10	0.0	0.0	0.0	0.0	5000.0	0.0
12:15	0.0	0.0	0.0	0.0	5000.0	0.0
12:20	0.0	0.0	0.0	0.0	5000.0	0.0
12:25	0.0	0.0	0.0	0.0	5000.0	0.0
12:30	0.0	0.0	0.0	0.0	5000.0	0.0
12:35	0.0	0.0	0.0	0.0	5000.0	0.0
12:40	0.0	0.0	0.0	0.0	5000.0	0.0
12:45	0.0	0.0	0.0	0.0	5000.0	0.0
12:50	0.0	0.0	0.0	0.0	5000.0	0.0
12:55	0.0	0.0	0.0	0.0	5000.0	0.0
13:00	0.0	0.0	0.0	0.0	5000.0	0.0
13:05	0.0	0.0	0.0	0.0	5000.0	0.0
13:10	0.0	0.0	0.0	0.0	5000.0	0.0
13:15	0.0	0.0	0.0	0.0	5000.0	0.0
13:20	0.0	0.0	0.0	0.0	5000.0	0.0
13:25	0.0	0.0	0.0	0.0	5000.0	0.0
13:30	0.0	0.0	0.0	0.0	5000.0	0.0
13:35	0.0	0.0	0.0	0.0	5000.0	0.0
13:40	0.0	0.0	0.0	0.0	5000.0	0.0
13:45	0.0	2.0	1.0	0.0	4997.0	0.0
13:50	0.0	1.0	4.0	0.0	4995.0	0.0
13:55	2.0	8.0	6.0	0.0	4984.0	0.0
14:00	2.0	8.0	24.0	1.0	4965.0	0.0
14:05	6.0	17.0	35.0	4.0	4938.0	0.0
14:10	9.0	30.0	80.0	2.0	4879.0	0.0
14:15	13.0	61.0	138.0	9.0	4779.0	1.0
14:20	21.0	67.0	224.0	14.0	4674.0	0.0
14:25	28.0	102.0	308.0	23.0	4539.0	1.0
14:30	41.0	110.0	459.0	21.0	4369.0	3.0
14:35	39.0	152.0	545.0	39.0	4225.0	0.0
14:40	56.0	186.0	714.0	52.0	3992.0	1.0
14:45	85.0	199.0	883.0	52.0	3781.0	0.0
14:50	105.0	204.0	1031.0	65.0	3595.0	0.0
14:55	169.0	258.0	1146.0	81.0	3346.0	3.0
15:00	207.0	288.0	1350.0	107.0	3048.0	4.0
15:05	287.0	259.0	1506.0	111.0	2837.0	3.0
15:10	366.0	257.0	1621.0	131.0	2625.0	2.0
15:15	493.0	318.0	1642.0	136.0	2411.0	2.0
15:20	575.0	315.0	1753.0	135.0	2222.0	1.0
15:25	662.0	307.0	1855.0	137.0	2039.0	6.0
15:30	753.0	288.0	1916.0	156.0	1887.0	2.0
15:35	825.0	322.0	1948.0	155.0	1750.0	2.0
15:40	923.0	314.0	1984.0	165.0	1614.0	3.0
15:45	876.0	366.0	2042.0	147.0	1569.0	2.0
15:50	961.0	324.0	2069.0	180.0	1466.0	2.0
15:55	1078.0	318.0	2053.0	184.0	1367.0	3.0
16:00	1087.0	337.0	2105.0	145.0	1326.0	2.0
16:05	1017.0	360.0	2108.0	141.0	1374.0	3.0
16:10	978.0	330.0	2172.0	180.0	1340.0	5.0
16:15	960.0	324.0	2182.0	182.0	1352.0	3.0
16:20	908.0	345.0	2160.0	181.0	1406.0	4.0
16:25	829.0	326.0	2119.0	160.0	1566.0	5.0
16:30	744.0	264.0	2078.0	176.0	1738.0	1.0
16:35	639.0	259.0	1935.0	180.0	1987.0	1.0
16:40	543.0	220.0	1830.0	153.0	2254.0	1.0
16:45	482.0	198.0	1697.0	134.0	2489.0	2.0
16:50	373.0	197.0	1534.0	117.0	2779.0	2.0
16:55	308.0	144.0	1382.0	110.0	3056.0	1.0
17:00	261.0	116.0	1181.0	102.0	3340.0	1.0
17:05	214.0	104.0	991.0	80.0	3611.0	1.0
17:10	186.0	77.0	814.0	86.0	3837.0	1.0
17:15	144.0	68.0	666.0	63.0	4059.0	0.0
17:20	120.0	55.0	560.0	39.0	4226.0	0.0
17:25	95.0	32.0	459.0	51.0	4363.0	1.0
17:30	62.0	34.0	401.0	27.0	4476.0	1.0
17:35	63.0	23.0	318.0	22.0	4574.0	0.0
17:40	62.0	23.0	239.0	30.0	4646.0	0.0
17:45	66.0	19.0	218.0	12.0	4685.0	0.0
17:50	46.0	28.0	186.0	16.0	4724.0	0.0
17:55	40.0	12.0	171.0	16.0	4761.0	0.0
18:00	28.0	14.0	148.0	15.0	4795.0	0.0
18:05	39.0	10.0	129.0	8.0	4814.0	0.0
18:10	36.0	9.0	114.0	8.0	4833.0	0.0
18:15	35.0	6.0	96.0	7.0	4856.0	1.0
18:20	32.0	9.0	72.0	10.0	4877.0	0.0
18:25	23.0	9.0	68.0	3.0	4897.0	0.0
18:30	11.0	7.0	67.0	3.0	4912.0	0.0
18:35	4.0	3.0	63.0	2.0	4928.0	0.0
18:40	7.0	2.0	46.0	0.0	4945.0	0.0
18:45	8.0	3.0	37.0	0.0	4952.0	0.0
18:50	4.0	7.0	23.0	3.0	4963.0	0.0
18:55	0.0	3.0	20.0	2.0	4975.0	0.0
19:00	1.0	0.0	15.0	1.0	4983.0	0.0
19:05	3.0	0.0	10.0	2.0	4985.0	0.0
19:10	4.0	1.0	6.0	1.0	4988.0	0.0
19:15	2.0	1.0	6.0	0.0	4991.0	0.0
19:20	0.0	0.0	6.0	1.0	4993.0	0.0
19:25	0.0	0.0	3.0	1.0	4996.0	0.0
19:30	2.0	0.0	0.0	0.0	4998.0	0.0
19:35	3.0	0.0	0.0	0.0	4997.0	0.0
19:40	1.0	0.0	3.0	0.0	4996.0	0.0
19:45	2.0	0.0	3.0	0.0	4995.0	0.0
19:50	0.0	1.0	3.0	0.0	4996.0	0.0
19:55	0.0	0.0	3.0	1.0	4996.0	0.0
20:00	0.0	0.0	2.0	0.0	4998.0	0.0
20:05	1.0	0.0	1.0	0.0	4998.0	0.0
20:10	1.0	0.0	1.0	0.0	4998.0	0.0
20:15	0.0	0.0	2.0	0.0	4998.0	0.0
20:20	2.0	0.0	1.0	0.0	4997.0	0.0
20:25	2.0	0.0	0.0	0.0	4998.0	0.0
20:30	1.0	0.0	2.0	0.0	4997.0	0.0
20:35	1.0	0.0	2.0	0.0	4997.0	0.0
20:40	0.0	0.0	2.0	0.0	4998.0	0.0
20:45	0.0	0.0	1.0	0.0	4999.0	0.0
20:50	0.0	0.0	1.0	0.0	4999.0	0.0
20:55	0.0	0.0	1.0	0.0	4999.0	0.0
21:00	0.0	0.0	0.0	0.0	5000.0	0.0
21:05	0.0	0.0	0.0	0.0	5000.0	0.0
21:10	0.0	0.0	0.0	0.0	5000.0	0.0
21:15	0.0	0.0	0.0	0.0	5000.0	0.0
21:20	0.0	0.0	0.0	0.0	5000.0	0.0
21:25	0.0	0.0	0.0	0.0	5000.0	0.0
21:30	0.0	0.0	0.0	0.0	5000.0	0.0
21:35	0.0	0.0	0.0	0.0	5000.0	0.0
21:40	0.0	0.0	0.0	0.0	5000.0	0.0
21:45	0.0	0.0	0.0	0.0	5000.0	0.0
21:50	0.0	0.0	0.0	0.0	5000.0	0.0
21:55	0.0	0.0	0.0	0.0	5000.0	0.0
22:00	0.0	0.0	0.0	0.0	5000.0	0.0
22:05	0.0	0.0	0.0	0.0	5000.0	0.0
22:10	0.0	0.0	0.0	0.0	5000.0	0.0
22:15	0.0	0.0	0.0	0.0	5000.0	0.0
22:20	0.0	0.0	0.0	0.0	5000.0	0.0
22:25	0.0	0.0	0.0	0.0	5000.0	0.0
22:30	0.0	0.0	0.0	0.0	5000.0	0.0
22:35	0.0	0.0	0.0	0.0	5000.0	0.0
22:40	0.0	0.0	0.0	0.0	5000.0	0.0
22:45	0.0	0.0	0.0	0.0	5000.0	0.0
22:50	0.0	0.0	0.0	0.0	5000.0	0.0
22:55	0.0	0.0	0.0	0.0	5000.0	0.0
23:00	0.0	0.0	0.0	0.0	5000.0	0.0
23:05	0.0	0.0	0.0	0.0	5000.0	0.0
23:10	0.0	0.0	0.0	0.0	5000.0	0.0
23:15	0.0	0.0	0.0	0.0	5000.0	0.0
23:20	0.0	0.0	0.0	0.0	5000.0	0.0
23:25	0.0	0.0	0.0	0.0	5000.0	0.0
23:30	0.0	0.0	0.0	0.0	5000.0	0.0
23:35	0.0	0.0	0.0	0.0	5000.0	0.0
23:40	0.0	0.0	0.0	0.0	5000.0	0.0
23:45	0.0	0.0	0.0	0.0	5000.0	0.0
23:50	0.0	0.0	0.0	0.0	5000.0	0.0
23:55	0.0	0.0	0.0	0.0	5000.0	0.0
24:00	0.0	0.0	0.0	0.0	5000.0	0.0
